Basin.Name,Country,Ecoregion,Med_Longit,Med_Latit,RBA,MAT,TS,GDP,CSI,NSR,PRD,SRD,Similarity_Centroid
Bruna,Italy,Palearctic,11.01666799,42.90969939,739.3245108,14.43421221,609.5183052,13.51781344,99.399085,4,0.42,0.333333333,0.911583635
Brunswick,Australia,Australasia,153.5025125,-28.56008615,273.0227918,19.37890694,346.9149396,11.29133558,99.91844264,15,0.39,0.128205128,0.649429456
Budzi,Mozambique,Afrotropic,33.32117029,-19.9313244,28996.8655,22.31496598,275.7975642,0.343386814,97.6637232,63,0.36,0.777777778,0.685235731
Bueno,Chile,Neotropic,-72.69476165,-40.53831432,15106.73826,9.935099212,339.4540959,0.978822738,99.91745057,11,0.32,0.8125,0.661552272
Buffalo.River,South Africa,Afrotropic,27.47124441,-32.86492781,1298.028901,17.66844845,264.9026847,3.82988131,85.22199476,62,0.39,0.256410256,0.8419032
Buller,New Zealand,Australasia,172.2597278,-41.95179805,6458.820464,8.381968928,392.4037737,0.290348582,99.94034,22,0.21,0.571428571,0.660999415
Bulloo,Australia,Australasia,143.4029632,-28.14169954,72208.20683,21.38867707,633.9649442,0.006589702,99.97174307,13,0.72,0.097222222,0.610964186
Buranhem,Brazil,Neotropic,-39.87943743,-16.49139476,2692.104961,23.11722256,162.6393932,0.710044071,99.94449476,15,0.4,0.15,0.627690733
Burdekin,Australia,Australasia,146.4568008,-21.00902854,129506.2481,22.68841981,423.7855501,0.302339669,99.36780743,52,0.53,0.20754717,0.920660918
Burnett,Australia,Australasia,151.3366013,-25.6922952,33202.37254,19.70649462,450.5834781,0.51029671,95.23456131,49,0.6,0.083333333,0.737413757
Burringbar.creek,Australia,Australasia,153.4862525,-28.443918,112.9992682,19.44376399,345.249133,11.29133558,99.89927499,10,0.42,0.119047619,0.618589339
Buta.Palena,Chile,Neotropic,-71.88007623,-43.93525942,13229.83071,6.527736411,420.4394408,0.083684876,99.97378791,2,0.29,0.517241379,0.753881579
Butawa.Oya,Sri Lanka,Indo-Malay,81.46450529,6.347332499,55.80499426,27.29117238,91.01532435,2.139389753,99.657,28,0.65,0.215384615,0.73045835
Buyukmenderes,Turkey,Palearctic,29.04117241,37.94107073,27414.82955,13.25289556,738.2210534,5.611871362,96.01027624,38,0.44,0.5,0.781306526
Buyuktchekmedje,Turkey,Palearctic,28.46146248,41.16712221,634.6956703,13.5355462,672.0486145,68.31620312,94.61038846,20,0.53,0.245283019,0.902489143
Bzipi,Georgia,Palearctic,40.69777647,43.39232402,1546.893453,5.461105527,705.7726087,1.666352153,99.95779847,23,0.4,0.8,0.837249633
Cachoeira,Brazil,Neotropic,-39.62506611,-15.0070776,4758.416768,23.27138029,152.291074,1.731780648,99.83999685,26,0.6,0.05,0.746695842
Cachoeirinha,Brazil,Neotropic,-43.06899022,-22.59511097,228.8151002,21.40439888,223.4117327,106.189003,98.27937216,18,0.33,0.848484848,0.713256871
Cai,Vietnam,Indo-Malay,108.9010222,12.31040811,1905.942932,23.39498171,172.3866679,1.61268343,99.83469621,63,0.33,0.787878788,0.754543978
Calcasieu,United States,Nearctic,-93.1309027,30.58963521,10165.91158,19.29679808,671.3169466,9.284473062,99.23916436,112,0.19,0.736842105,0.684875954
Calleguas.creek,United States,Nearctic,-118.8945785,34.25409148,821.3512566,16.76499857,387.8596921,160.769722,95.86835506,5,0.46,0.260869565,0.803529468
Caloosahatchee,United States,Nearctic,-81.23028669,27.32137554,17295.25185,22.68741855,417.5629812,29.91185331,92.69916805,55,0.18,0.722222222,0.79241826
Cam,Australia,Australasia,145.7428607,-41.18692472,248.6712918,10.85781248,301.028088,0.786404729,91.33736043,11,0.35,0.771428571,0.727514924
Camden.Haven,Australia,Australasia,152.6670844,-31.6504261,656.0603591,17.72684295,370.5655197,3.050278723,99.89898699,19,0.42,0.142857143,0.564072744
Canche,France,Palearctic,2.044630322,50.42999409,1415.084669,10.11348504,502.7063556,22.518435,99.73354859,13,0.18,0.777777778,0.927200861
Cap.Chat,Canada,Nearctic,-66.7147246,48.87974952,762.3488476,1.136681493,1100.476483,0.458213665,99.9924057,5,0.51,0.764705882,0.875218066
Cape.Fear,United States,Nearctic,-78.81096018,35.25343859,22855.78725,15.79243588,761.1236042,22.13431263,94.80239249,94,0.16,0.5625,0.864753614
Capel,Australia,Australasia,115.7104812,-33.60383799,727.4319225,16.69697536,395.5011301,2.243588746,99.91260434,3,0.45,0.4,0.835558283
Capot,Martinique,Neotropic,-61.1125,14.79459459,61.21131411,24.28440313,98.07339148,NA,99.93111685,7,0.52,0.230769231,0.598470103
Carlos.Tejedor,Argentina,Neotropic,-62.63849949,-35.2148318,13083.53527,16.06267112,568.4921197,0.316047885,99.7204662,12,0.44,0.204545455,0.596270786
Carlton,Australia,Australasia,147.7525616,-42.80551781,169.2773049,11.55347745,311.7087073,4.116295278,99.86327678,7,0.33,0.272727273,0.695428954
Carmel,United States,Nearctic,-121.6840418,36.42753604,643.6046003,12.59534156,361.850738,25.1642704,96.34142189,9,0.52,0.288461538,0.851987544
Carvao,Brazil,Neotropic,-50.14765226,-29.59082357,2459.291191,17.80745835,322.1985671,4.844989538,99.87368656,143,0.17,0.411764706,0.752341943
Cascade,New Zealand,Australasia,168.462466,-44.17386595,441.9590137,8.984975637,367.921456,0.122429423,99.99515201,9,0.24,0.458333333,0.678775798
Cascapedia,Canada,Nearctic,-66.28350249,48.58874966,3135.580821,1.263321236,1086.970011,0.492362984,99.98724526,14,0.48,0.770833333,0.79741792
Catlins,New Zealand,Australasia,169.4524835,-46.42330351,215.1233113,9.081497203,321.4563193,0.299971998,99.84157963,10,0.19,0.473684211,0.694115547
Cauvery,India,Indo-Malay,77.27572772,11.82755695,78064.61739,25.14091313,191.6333491,9.773037195,85.17098713,161,0.4,0.875,0.800812455
Cavado,Portugal,Palearctic,-8.213382522,41.68247437,1590.692744,12.37250269,461.5001075,32.42986202,80.68034528,16,0.29,0.689655172,0.870921862
Cavone,Italy,Palearctic,16.38653348,40.42747521,650.1696224,14.70941685,625.4877566,11.4070096,99.41897469,6,0.6,0.183333333,0.878719836
Cazones,Mexico,Neotropic,-97.71107,20.4658282,2800.987162,21.82112711,289.0668219,9.573096752,97.85026323,15,0.29,0.517241379,0.853163401
Cedar,United States,Nearctic,-122.0531984,47.57646585,1532.190365,9.765247283,528.6048316,97.29450607,92.86415098,23,0.33,0.787878788,0.920478302
Cedar.Bayou,United States,Nearctic,-94.97202067,29.97222219,611.5891686,20.1530478,654.7094598,33.22401667,99.80106182,24,0.2,0.55,0.901094446
Cesano,Italy,Palearctic,12.87797973,43.53658804,676.2805609,12.86457759,687.9610983,23.99926949,99.63106388,11,0.44,0.363636364,0.823458342
Cestos,Liberia,Afrotropic,-8.762487434,6.474388006,12577.58504,25.4142677,76.62106504,0.426189085,99.94014184,73,0.43,0.906976744,0.596255159
Cetina,Croatia,Palearctic,16.74385922,43.7998169,3833.26942,9.474561082,667.4133257,4.296309233,94.62582894,10,0.24,0.833333333,0.858953915
Ceyhan,Turkey,Palearctic,36.05210146,37.54677652,12054.18731,14.14704095,750.7126975,7.769052148,92.77090795,43,0.38,0.763157895,0.77520896
Ch.anggo,South Korea,Palearctic,126.3895161,33.31626344,44.46677291,13.13534941,756.0924309,9.196617603,99.83395,10,0.31,0.612903226,0.699245673
Chaetugol.soryuji,South Korea,Palearctic,126.6257522,36.3843746,141.7362792,11.85139563,957.6071822,15.00964975,80.48864886,34,0.42,0.476190476,0.871037023
Chagres,Panama,Neotropic,-79.73115798,9.165742721,3378.235244,25.79108765,66.98464794,7.528433442,97.05085845,99,0.5,0.82,0.895509521
Chagundaesan,South Korea,Palearctic,127.2796477,34.648514,17.90392105,13.52973491,879.1738919,12.2022965,99.955,13,0.51,0.392156863,0.669440493
Chalakkudy,India,Indo-Malay,76.59299738,10.34364697,1801.4643,24.44624496,122.9288831,17.28607416,91.64677997,82,0.45,0.911111111,0.683440194
Chaliyar,India,Indo-Malay,76.19529263,11.33940155,2970.550567,24.55422411,135.2446439,9.29446435,99.83514382,70,0.46,0.891304348,0.613262612
Chamelecon,Honduras,Neotropic,-88.3529768,15.31136839,4425.06413,24.07702973,152.2403687,2.801784754,99.87868815,47,0.43,0.76744186,0.647920741
Chamyong.pokpo,South Korea,Palearctic,129.3322499,36.25578009,78.57320246,12.08317463,867.0431019,9.85035789,99.68251861,15,0.53,0.226415094,0.693516321
Chandragiri,India,Indo-Malay,75.36313074,12.50017799,1325.061707,25.65204398,135.9094528,7.370222092,99.83165068,50,0.58,0.793103448,0.560288839
Changdo,South Korea,Palearctic,126.6511351,37.54285721,66.63719859,11.58146698,1039.280273,121.1980972,99.40507743,21,0.46,0.543478261,0.727689576
Changhuajiang,China,Indo-Malay,109.2254596,18.9424719,5026.731146,23.00436798,342.0152781,2.072469741,94.09955877,79,0.4,0.825,0.698758509
Changmu,South Korea,Palearctic,127.6186746,34.7453248,41.22005434,13.78081764,860.4775379,12.20229626,100,18,0.46,0.456521739,0.634834865
Changsa.ri,South Korea,Palearctic,129.3405602,36.32926163,62.13520681,12.36347225,863.2679498,9.850358129,99.82957671,20,0.43,0.302325581,0.668985188
Changsu.je,South Korea,Palearctic,127.3170289,34.58916265,79.64513458,13.47743364,865.6986754,12.20229626,99.67210311,14,0.48,0.416666667,0.67359674
Chantaburi,Thailand,Indo-Malay,102.1321041,12.80994449,1376.723018,26.45949493,102.8049373,2.22756952,98.99783596,124,0.52,0.75,0.655839232
Chao.Phraya,Thailand,Indo-Malay,100.0018486,17.19256063,144194.0656,25.84780695,224.7972571,4.492495835,96.14342136,483,0.57,0.877192982,0.788916683
Chapman,Australia,Australasia,114.8549813,-28.48564338,1804.682165,20.10261026,506.8189558,0.653748602,99.91683493,4,0.82,0.048780488,0.620728131
Charente,France,Palearctic,-0.063991302,45.7910681,9561.56072,12.27070828,541.1739829,10.82338834,98.95668924,25,0.19,0.736842105,0.954215181
Chasan.chon,South Korea,Palearctic,128.3981766,38.43709346,59.96121488,10.84854652,882.0182524,1.689056158,99.92579497,26,0.42,0.30952381,0.690536432
Chava.Aru,Sri Lanka,Indo-Malay,80.84909573,9.033080262,28.19016927,27.70195317,174.6371336,1.956746489,99.5205779,28,0.68,0.264705882,0.73045835
Cheakamus,Canada,Nearctic,-123.3425939,50.10199127,3854.869803,2.660852519,629.2768673,13.07696962,98.98660423,14,0.46,0.760869565,0.738492332
Chehalis,United States,Nearctic,-123.2296113,46.8847028,5459.553799,9.678636468,469.5658346,4.421812117,98.36983326,31,0.35,0.885714286,0.859042176
Chengianjiang,China,Indo-Malay,120.8271411,29.6183567,5178.404708,15.55052683,834.7044934,19.83938289,91.77603568,88,0.32,0.625,0.699425272
Chenini,Tunisia,Palearctic,10.04570988,33.76648908,275.8456565,20.26688775,628.9122601,1.304296002,99.70626241,1,0.64,0.0625,0.695094458
Chico,Argentina,Neotropic,-70.72487405,-49.12974023,18260.76249,7.653927232,488.9910052,0.019959243,99.94003854,4,0.27,0.740740741,0.719332209
Chienti,Italy,Palearctic,13.29104997,43.13939314,1340.79087,12.19424836,668.1931117,24.0399394,95.0433967,12,0.36,0.472222222,0.84069251
Chikugo,Japan,Palearctic,130.809818,33.27962038,2833.699517,13.83840951,806.8444141,107.3486137,96.39300899,3,0.25,0.68,0.703679315
Chilwa,Malawi,Afrotropic,35.71817034,-15.34238046,9712.065071,22.24095948,249.9317502,1.219245866,99.96202127,45,0.67,0.328358209,0.827038069
Chimjin,South Korea,Palearctic,126.8329984,34.73078748,494.6701796,12.90614285,888.2879464,9.527025938,99.72188495,55,0.3,0.8,0.933177118
Chindari,South Korea,Palearctic,127.8930242,35.01315099,88.07653386,12.91311065,885.8811198,21.48364615,99.88615007,19,0.47,0.425531915,0.736293392
Chinjuk.chosuji,South Korea,Palearctic,126.5997125,36.44657867,38.16565285,11.88433638,960.7481011,15.00964975,99.90155,23,0.45,0.422222222,0.66600362
Chire,South Korea,Palearctic,126.4848721,37.69750154,48.49267499,11.04861113,1021.854531,121.1980972,99.69822907,21,0.49,0.448979592,0.655241979
Chisan,South Korea,Palearctic,126.4227302,34.89657232,47.2031408,13.51906783,888.5151191,9.527025819,99.62771746,36,0.47,0.361702128,0.944945163
Chocancharava,Argentina,Neotropic,-63.88305442,-32.8835901,14088.28215,16.39087094,513.57194,0.879385754,99.6104187,26,0.17,0.235294118,0.69573455
Choctawhatchee,United States,Nearctic,-85.7753572,31.22902993,11879.80766,18.56807022,664.4864689,6.217483163,99.56843574,94,0.2,0.5,0.687662561
Chogam.je,South Korea,Palearctic,126.6828257,34.81468597,158.2542377,13.28189593,899.0445703,9.527025938,99.73089068,36,0.41,0.512195122,0.921701029
Chogok.chon,South Korea,Palearctic,129.2967761,36.12990156,161.2199525,12.42829136,886.3017091,9.85035789,79.69097549,20,0.42,0.333333333,0.655088497
Choluteca,Honduras,Neotropic,-87.02716212,13.82413761,8039.477161,22.90366717,126.9734704,2.613031507,99.83016038,29,0.49,0.530612245,0.683104919
Chomam.josuji,South Korea,Palearctic,127.3566519,34.66527179,39.052161,13.65154316,873.7756969,12.20229602,99.80593416,16,0.49,0.469387755,0.670940609
Chondae.josuji,South Korea,Palearctic,126.7354238,36.94583099,67.90058159,11.75270392,1003.429942,15.00965023,99.78283637,32,0.46,0.5,0.946088255
Chonggye.josuji,South Korea,Palearctic,129.3252466,36.19221254,89.11373264,12.36101188,873.0180708,9.85035789,99.71277805,12,0.44,0.318181818,0.716944178
Chongho.josuji,South Korea,Palearctic,126.6695212,35.70960027,109.1359908,12.89182896,935.5892417,34.35796595,99.85009856,44,0.42,0.5,0.904546842
Chongup,South Korea,Palearctic,126.9274996,35.65495641,809.193342,12.65361209,951.0242631,32.90818548,91.76713665,55,0.29,0.827586207,0.923419124
Choptank,United States,Nearctic,-75.84261388,38.9540491,1215.486368,12.98455449,866.5744433,57.94758511,99.91081028,41,0.18,0.722222222,0.808493984
Chubut,Argentina,Neotropic,-69.48477923,-44.27110909,98971.96132,9.501174757,508.858013,0.113322688,98.66372386,11,0.32,0.59375,0.706836226
Chujin,South Korea,Palearctic,126.6441873,35.43183882,225.1199821,12.77226522,925.0895441,34.35796595,98.55029376,32,0.41,0.512195122,0.916615609
Chukto.san,South Korea,Palearctic,129.393363,36.46801467,105.2360352,12.54138326,860.7579358,9.85035789,99.85130284,23,0.55,0.2,0.665422056
Chungdomun,South Korea,Palearctic,128.5356131,38.14942169,139.28174,9.907920764,908.3508002,1.689056039,99.6794089,27,0.43,0.418604651,0.652457846
Chunggwang.je,South Korea,Palearctic,127.313364,34.86896447,117.4076878,12.87113456,890.399032,12.2022965,99.5471501,34,0.42,0.547619048,0.656208326
Chungmun.chon,South Korea,Palearctic,126.4022222,33.28805556,21.5230113,13.98652773,747.6818746,9.196617603,99.90015,9,0.34,0.5,0.674875493
Chungnyul.li,South Korea,Palearctic,126.7559554,37.33683355,73.03000907,11.83018711,1040.155217,121.1980972,94.21209698,12,0.34,0.647058824,0.714229535
Churiyan.Aru,Sri Lanka,Indo-Malay,80.79542651,8.986902598,149.9336317,27.75459034,175.2758837,2.810821354,99.65509862,28,0.67,0.223880597,0.73045835
Cidurian,Indonesia,Indo-Malay,106.4184107,-6.362477672,842.9616282,25.3673955,40.30716803,110.5948715,99.87010993,7,0.28,0.785714286,0.868497005
Cihuatlan,Mexico,Neotropic,-104.2592789,19.36513331,2154.650926,22.99641045,173.7497158,3.565670788,99.89357595,17,0.57,0.736842105,0.603513971
Ciliwung,Indonesia,Indo-Malay,106.842994,-6.372177414,305.7642114,26.71540749,37.00526902,110.7903042,96.31909697,15,0.31,0.774193548,0.650418877
Cimaja,Indonesia,Indo-Malay,106.506321,-6.912420023,253.3656765,22.60425256,34.79955945,109.312088,99.92618718,6,0.29,0.793103448,0.680953996
Cisadane,Indonesia,Indo-Malay,106.7000873,-6.551862434,1551.008039,22.72335756,37.42244581,110.7705383,99.418667,33,0.32,0.71875,0.79532189
Cisukawayana,Indonesia,Indo-Malay,106.3400311,-6.935321163,141.1106885,23.94347481,36.29449724,110.7777328,99.94404837,13,0.31,0.677419355,0.6045412
Cixerri,Italy,Palearctic,8.92309056,39.45002188,2238.738544,16.12817047,602.3499552,8.761954069,94.27644637,6,0.7,0.142857143,0.805013105
Clarence.Aus,Australia,Australasia,152.4935008,-29.51505099,22123.13544,16.2891176,415.3855094,1.212011129,99.91753279,58,0.29,0.310344828,0.859078448
Clarence.NZ,New Zealand,Australasia,173.2649764,-42.19352352,3280.163302,7.520209182,458.7739049,0.348169707,99.97275471,16,0.34,0.470588235,0.662639642
Clutha,New Zealand,Australasia,169.1851768,-45.09356225,20815.68583,7.553471191,445.477459,0.231977671,96.54332346,20,0.33,0.636363636,0.683124567
Clyde.Scotland,United Kingdom,Palearctic,-4.009907951,55.71933896,2999.800425,7.793082347,410.3238096,41.55144405,97.86755319,16,0.23,0.608695652,0.931207721
Coahuanyana,Mexico,Neotropic,-103.378982,19.30465705,7123.216325,22.14412162,177.2599873,5.213660598,98.5195565,13,0.58,0.844827586,0.712527156
Coal,Australia,Australasia,147.4827109,-42.66453896,995.9375512,11.27836933,337.9154248,4.116295278,91.14923317,12,0.66,0.090909091,0.702753651
Coatzacoalcos,Mexico,Neotropic,-94.72471611,17.35341415,21278.65823,24.87804462,209.7434259,2.417339563,99.92810625,76,0.55,0.727272727,0.743793649
Cocheco,United States,Nearctic,-70.9999805,43.21764027,2555.859696,7.916616806,952.9196972,30.20254135,95.01132615,32,0.19,0.631578947,0.833562022
Coegarivier,South Africa,Afrotropic,25.5229401,-33.68409272,498.7532957,17.90169797,319.740793,10.08742976,99.62815722,6,0.43,0.139534884,0.720620054
Coghinas,Italy,Palearctic,9.008850175,40.67722398,2471.687175,14.36688521,577.2044268,5.939702153,91.69167175,3,0.56,0.232142857,0.769375264
Cogie.creek,Australia,Australasia,144.9580506,-32.93981438,282.8607594,18.40745502,611.2311591,0.0323789,99.97696804,1,0.52,0.096153846,0.811570273
Collie,Australia,Australasia,116.139996,-33.38535606,4910.657655,15.98280144,415.8403272,1.179029435,95.51455153,9,0.6,0.316666667,0.798681223
Colorado.Argentina,Argentina,Neotropic,-68.25029142,-33.60301215,301308.8506,11.63819692,542.841118,0.553902939,97.20110743,26,0.42,0.571428571,0.658665336
Colorado.Texas,United States,Nearctic,-100.4146381,31.57991591,107280.8283,17.63675283,766.3127805,3.948792934,94.75872772,91,0.36,0.277777778,0.926702752
Colorado.USA,United States,Nearctic,-110.5922337,36.66273077,624983.6256,11.28068916,842.6242574,3.372161329,96.22969225,41,0.36,0.5,0.89599806
Columbia,United States,Nearctic,-117.161118,46.25953952,653076.4291,5.803429714,780.3829351,2.574182272,96.38994783,61,0.38,0.631578947,0.988555632
Comoe,Côte d'Ivoire,Afrotropic,-4.016505815,8.693573986,78331.62173,26.77070436,126.4163581,0.55318094,99.05303471,133,0.53,0.603773585,0.677273549
Comondu,Mexico,Nearctic,-111.7992806,25.84485024,868.4836779,21.47084073,444.7178464,0.490502357,99.8218675,1,0.94,0.031914894,0.807962954
Comte,French Guiana,Neotropic,-52.5249897,4.459729103,3605.025041,25.55856138,42.87947705,NA,99.96651913,210,0.34,0.764705882,0.727000695
Concepcion,Mexico,Nearctic,-111.6220359,30.7556327,25803.2461,20.04995893,664.9032254,0.922799602,98.7903415,6,0.77,0.077922078,0.927369534
Congo,Democratic Republic of the Congo,Afrotropic,22.35736234,-2.32414606,3453181.863,23.69139399,78.4283844,0.117894484,99.92183196,1094,0.23,0.739130435,0.692320112
Conne,Canada,Nearctic,-55.56666564,48.10895766,688.7447977,3.945798418,859.8218241,0.256603673,99.87814155,7,0.26,0.653846154,0.785814421
Connecticut,United States,Nearctic,-72.31788905,43.2615388,29052.51347,6.519133613,993.8751437,25.77366352,93.62739819,69,0.26,0.653846154,0.90779857
Conon,United Kingdom,Palearctic,-4.829530261,57.59879707,1206.617203,6.720110159,399.8863958,1.839224905,85.48178477,11,0.32,0.40625,0.774766535
Conway,New Zealand,Australasia,173.3249477,-42.498946,505.2039114,10.35172214,391.0326083,0.152070303,99.93236416,8,0.32,0.25,0.695001361
Cook,New Zealand,Australasia,170.0271475,-43.51156281,339.3149317,6.22948245,389.804621,0.086731069,99.96786721,10,0.32,0.75,0.688887605
