Basin.Name,Native.Exotic.Status,Equilibrium,Opportunistic,Periodic,Country,Ecoregion,Median.Longitude,Median.Latitude,RBA,MAT,TS,MAP,PS,GDP,DOF,CSI,NSR,DIS,DISmn,DISmx,RAD,NNSR
Spring.creek,Native,0.099255473,0.436154441,0.464590086,Australia,Australasia,145.4517481,-16.5941039,115.2346494,22.86172612,248.6542546,2017.142857,93.22284748,3.046901226,0,99.93768147,23,2.018,0.251,6.359,0.924054,0
Sredney,Native,0.239113858,0.306908574,0.453977568,Russia,Palearctic,147.7877324,45.00909966,159.1277209,2.80396826,753.7579736,1184.992063,35.4469273,0.020522696,0,99.96634366,4,16.604,3.302,43.126,0.857758,0
Ssaryeom,Native,0.100394086,0.300392112,0.599213803,South Korea,Palearctic,126.6165343,37.5989321,46.16420252,11.41871799,1040.154888,1254.338462,87.37545272,121.1980972,0,99.94745394,19,3.407,0.699,11.454,0.884967,1
Ssaryeom,Non-native,0,0,1,South Korea,Palearctic,126.6165343,37.5989321,46.16420252,11.41871799,1040.154888,1254.338462,87.37545272,121.1980972,0,99.94745394,19,3.407,0.699,11.454,0.884967,1
Stadara.Steingrimsfirdi,Native,0.100398761,0,0.899601239,Iceland,Palearctic,-21.96386846,65.75371264,241.6542005,1.03934576,461.2545348,867.6769006,18.58693955,0.042219424,0,99.96735755,3,7.888,1.051,18.373,0.891783,0
Station.creek,Native,0.003883123,0.451352217,0.54476466,Australia,Australasia,141.5563852,-16.22186048,354.5694942,27.23498844,260.7557653,1031.93379,126.4991479,0.01569959,0,99.97289508,4,3.240679576,0.335883091,14.13944352,0.953592,0
Stewart.1,Native,0.114766977,0.373410152,0.511822871,Australia,Australasia,143.4191528,-14.02979202,1681.973754,25.38207626,207.5306033,1463.643638,112.2678609,0.014217606,0,99.96980023,11,3.706545011,0.370401549,11.94679985,0.939856,0
Stewart.2,Native,0.09451548,0.5195356,0.38594892,Australia,Australasia,123.8576201,-16.67806917,289.2056325,27.58048061,263.871279,1035.159091,129.9010711,0.012171378,0,99.97577674,1,1.989227877,0.06710763,6.851903077,0.980602,0
Stikine,Native,0.16414468,0.065571692,0.770283628,Canada,Nearctic,-130.0895613,57.63692095,50918.0156,-1.133726925,839.700382,921.3439359,33.42751975,0.012700041,0.119847512,99.94794712,25,65.61102498,9.471318313,189.645938,0.904867,1
Stikine,Non-native,0.0606678,0,0.9393322,Canada,Nearctic,-130.0895613,57.63692095,50918.0156,-1.133726925,839.700382,921.3439359,33.42751975,0.012700041,0.119847512,99.94794712,25,65.61102498,9.471318313,189.645938,0.904867,1
Stillaguamish,Native,0.216075111,0.061289244,0.722635645,United States,Nearctic,-121.8760157,48.2286463,1748.8884,7.985482822,540.3232395,1813.203601,51.70737625,5.257395744,0,99.93805825,22,18.13126023,6.114886576,27.23839561,0.633326,5
Stillaguamish,Non-native,0.155874278,0.02959187,0.814533852,United States,Nearctic,-121.8760157,48.2286463,1748.8884,7.985482822,540.3232395,1813.203601,51.70737625,5.257395744,0,99.93805825,22,18.13126023,6.114886576,27.23839561,0.633326,5
Stoney,Native,0.132898244,0.118349442,0.748752313,Canada,Nearctic,-53.15826231,46.73011415,323.2465118,5.197347764,732.2605248,1515.12806,11.83317633,0.130399475,0,99.97725071,5,12.29156094,7.839591653,23.67514811,0.502481,1
Stoney,Non-native,0.149691845,0,0.850308155,Canada,Nearctic,-53.15826231,46.73011415,323.2465118,5.197347764,732.2605248,1515.12806,11.83317633,0.130399475,0,99.97725071,5,12.29156094,7.839591653,23.67514811,0.502481,1
Stony.creek,Native,0.073070759,0.4970725,0.429856742,Australia,Australasia,148.0707259,-37.67305677,537.8944027,14.0870275,368.8941692,810.2925258,14.98401918,0.25674485,0,99.97019297,10,1.29997567,0.819321389,1.721614274,0.355103,0
Stour,Native,0.105643735,0.130907595,0.763448671,United Kingdom,Palearctic,0.717514237,52.06720572,904.6720138,9.6503018,486.197295,585.7873832,14.36180733,35.5254817,0,99.52338782,24,3.161094208,1.251590527,5.152884779,0.609151,8
Stour,Non-native,0.06001604,0.067538113,0.872445847,United Kingdom,Palearctic,0.717514237,52.06720572,904.6720138,9.6503018,486.197295,585.7873832,14.36180733,35.5254817,0,99.52338782,24,3.161094208,1.251590527,5.152884779,0.609151,8
Strymon,Native,0.138575454,0.191428275,0.669996271,Bulgaria,Palearctic,23.20550224,41.70553962,16826.18541,10.33466388,747.0395981,556.3392094,22.45608984,6.043386102,10.0555963,94.66382225,47,16.68348428,7.078334689,37.88936207,0.685181,11
Strymon,Non-native,0.190801868,0.135781993,0.673416139,Bulgaria,Palearctic,23.20550224,41.70553962,16826.18541,10.33466388,747.0395981,556.3392094,22.45608984,6.043386102,10.0555963,94.66382225,47,16.68348428,7.078334689,37.88936207,0.685181,11
Sturt,Native,0.095467637,0.480474344,0.424058019,Australia,Australasia,138.6088771,-35.00034549,196.4050641,15.45944942,390.8647846,714.4857143,48.40784093,14.24154401,0,95.88726685,2,0.971,0.089,3.607,0.95184,1
Sturt,Non-native,0,0,1,Australia,Australasia,138.6088771,-35.00034549,196.4050641,15.45944942,390.8647846,714.4857143,48.40784093,14.24154401,0,95.88726685,2,0.971,0.089,3.607,0.95184,1
Styx,Native,0.123278644,0.515447082,0.361274274,Australia,Australasia,149.5762808,-22.70834047,1064.05086,22.51853566,387.6333351,776.0014804,63.52018998,0.269688349,0,99.89831872,4,0.414068395,0.040478475,1.703325943,0.953575,0
Subarnarekha,Native,0.167447845,0.289393841,0.543158313,India,Indo-Malay,86.12272896,22.66058097,19390.22068,25.69162911,443.6161771,1344.532866,111.5902513,6.530539393,6.548181553,96.53321712,90,79.41464554,5.435264759,276.7587525,0.961479,2
Subarnarekha,Non-native,0.350101472,0.121389152,0.528509376,India,Indo-Malay,86.12272896,22.66058097,19390.22068,25.69162911,443.6161771,1344.532866,111.5902513,6.530539393,6.548181553,96.53321712,90,79.41464554,5.435264759,276.7587525,0.961479,2
Suchiate,Native,0.186296035,0.223979323,0.589724642,Mexico,Neotropic,-92.04163176,14.93574568,1409.384948,21.36094733,68.22413808,2571.475236,84.39679692,4.263502419,0,99.80712999,6,15.78979997,2.612259645,39.18089118,0.874991,0
Suifen,Native,0.181281494,0.214038387,0.604680119,China,Palearctic,131.1356073,43.88086798,16785.85557,3.340297114,1299.687152,625.3393655,84.90568158,2.216464758,1.553196667,98.94895863,40,7.026522813,1.291423124,17.67071644,0.863789,3
Suifen,Non-native,0.027556981,0.009779882,0.962663137,China,Palearctic,131.1356073,43.88086798,16785.85557,3.340297114,1299.687152,625.3393655,84.90568158,2.216464758,1.553196667,98.94895863,40,7.026522813,1.291423124,17.67071644,0.863789,3
Sulphur.Springs.valley,Native,0.402860772,0.428746953,0.168392275,United States,Nearctic,-109.7944514,32.19774355,3955.754416,15.44848146,704.3193103,406.6747982,71.88264427,3.550547779,0,98.97462409,2,0.06846153,0.016768261,0.224587989,0.86105,0
Sumjin,Native,0.152373088,0.352048594,0.495578318,South Korea,Palearctic,127.3196134,35.28583257,4831.43908,11.74328002,932.9968732,1388.044828,78.27070478,25.8432312,15.2326192,91.93993313,92,20.08698149,3.925574885,49.6986386,0.853589,3
Sumjin,Non-native,0.1604715,0.223928847,0.615599653,South Korea,Palearctic,127.3196134,35.28583257,4831.43908,11.74328002,932.9968732,1388.044828,78.27070478,25.8432312,15.2326192,91.93993313,92,20.08698149,3.925574885,49.6986386,0.853589,3
Sungai.Aiduna,Native,0.209827007,0.338516828,0.451656165,Indonesia,Australasia,135.3295901,-4.146211852,1092.526822,23.11914976,68.07926825,3187.865055,13.10519792,0.040305799,0,99.98276259,17,34.44531761,26.63105582,40.25519377,0.203691,0
Sungai.Aikwa,Native,0.10065039,0.366791729,0.53255788,Indonesia,Australasia,137.0130768,-4.419728306,2264.596579,22.10880664,76.15400394,3400.065127,20.20077701,0.147315139,0,99.97625413,123,25.91118874,15.07695943,40.1440489,0.453941,3
Sungai.Aikwa,Non-native,0.287395421,0.304771046,0.407833533,Indonesia,Australasia,137.0130768,-4.419728306,2264.596579,22.10880664,76.15400394,3400.065127,20.20077701,0.147315139,0,99.97625413,123,25.91118874,15.07695943,40.1440489,0.453941,3
Sungai.Batu.Asah,Native,0.105525643,0.381941086,0.512533272,Malaysia,Indo-Malay,99.82047428,6.338217698,19.7426712,26.50760883,51.41727049,2410.826087,58.31669036,1.076091096,0,99.22382886,4,11.856,3.948,23.813,0.715572,0
Sungai.Bedidi,Native,0.215021124,0.401759979,0.383218897,Indonesia,Australasia,132.8529363,-3.07665658,2669.98743,26.35715402,64.97146347,2966.979579,16.45749007,0.079716511,0,99.96220262,16,18.21738239,14.08755714,26.14214844,0.299644,0
Sungai.Biri,Native,0.140291763,0.483469636,0.376238601,Indonesia,Australasia,139.2574441,-2.403706911,1853.132079,26.32750423,27.96816759,2631.599631,21.22332904,0.050056019,0,99.99068291,7,12.76453137,9.917517159,15.4907945,0.219349,0
Sungai.Davur,Native,0.160048406,0.424671256,0.415280338,Indonesia,Australasia,132.3893883,-1.6054389,2869.202034,26.2736422,46.30524487,3444.717398,15.9481916,0.144574096,0,99.9572204,11,67.05201988,42.32995291,96.82667357,0.391621,2
Sungai.Davur,Non-native,0.099203338,0.191741971,0.709054691,Indonesia,Australasia,132.3893883,-1.6054389,2869.202034,26.2736422,46.30524487,3444.717398,15.9481916,0.144574096,0,99.9572204,11,67.05201988,42.32995291,96.82667357,0.391621,2
Sungai.Gurun,Native,0.18019619,0.287782776,0.532021034,Malaysia,Indo-Malay,100.4570709,5.847405213,141.9128652,26.97855388,54.57398044,2548.047059,46.80307099,18.72156072,0,99.8358226,23,6.123,2.43,12.6,0.676647,2
Sungai.Gurun,Non-native,0.340453312,0.207808746,0.451737943,Malaysia,Indo-Malay,100.4570709,5.847405213,141.9128652,26.97855388,54.57398044,2548.047059,46.80307099,18.72156072,0,99.8358226,23,6.123,2.43,12.6,0.676647,2
Sungai.Kamora,Native,0.095171601,0.385451245,0.519377154,Indonesia,Australasia,136.7696105,-4.356367473,2336.634432,22.06083455,76.69469371,3336.138473,22.93101642,0.261974756,0,99.95782602,76,37.20072376,21.3455177,59.44539664,0.471586,0
Sungai.Kamundan,Native,0.229072545,0.325186509,0.445740946,Indonesia,Australasia,132.6961575,-1.209869383,5615.027364,23.83880364,35.96333203,3184.237471,14.62881753,0.104808067,0,99.99132222,11,109.4552653,76.54850434,146.4421396,0.313438,0
Sungai.Kisap,Native,0.163541187,0.316622624,0.519836189,Malaysia,Indo-Malay,99.86796231,6.374961922,46.28866651,26.34550659,50.82499934,2350.921569,57.34170884,1.076091096,0,99.85505639,7,11.856,3.948,23.813,0.715572,0
Sungai.Kubang.Badak,Native,0.171127925,0.324228661,0.504643414,Malaysia,Indo-Malay,99.71118765,6.401031666,30.13901982,25.92171721,51.75642129,2400.606061,58.3517493,1.076091096,0,99.84064227,16,8.727,2.828,17.659,0.723922,0
Sungai.Kumbe,Native,0.255702811,0.289892103,0.454405086,Indonesia,Australasia,140.5337827,-7.86998524,4247.817706,26.7900016,88.42088685,1962.13008,59.4080779,0.180363372,0,99.96515978,40,29.67523346,17.09018072,53.95634896,0.518902,1
Sungai.Kumbe,Non-native,0.049290899,0.703222778,0.247486323,Indonesia,Australasia,140.5337827,-7.86998524,4247.817706,26.7900016,88.42088685,1962.13008,59.4080779,0.180363372,0,99.96515978,40,29.67523346,17.09018072,53.95634896,0.518902,1
Sungai.Limbong,Native,0.16237053,0.316215994,0.521413476,Malaysia,Indo-Malay,99.76762022,6.358170299,71.533308,26.50020082,54.0319685,2429.542169,58.74004189,1.076091111,0,99.54817437,11,8.727,2.828,17.659,0.723922,0
Sungai.Merbok,Native,0.208509436,0.287733044,0.50375752,Malaysia,Indo-Malay,100.4927632,5.705527695,382.862504,27.26202134,47.49899966,2410.144144,45.61218466,18.72156,0,99.63032757,24,11.56489912,4.751500583,23.96077782,0.669027,1
Sungai.Merbok,Non-native,0.623816338,0.376183662,0,Malaysia,Indo-Malay,100.4927632,5.705527695,382.862504,27.26202134,47.49899966,2410.144144,45.61218466,18.72156,0,99.63032757,24,11.56489912,4.751500583,23.96077782,0.669027,1
Sungai.Muturi,Native,0.228356456,0.386912023,0.384731521,Indonesia,Australasia,133.8267761,-1.739945534,2032.779945,23.92158995,31.40044437,2875.940731,27.13087547,0.169890488,0,99.93433131,17,27.89914831,14.64135278,43.32592443,0.494841,0
Sungai.Rittowe,Native,0.22170411,0.353666871,0.424629019,Indonesia,Australasia,133.5154416,-1.765557676,2933.645304,24.33575266,35.34380975,2888.741616,25.25679464,0.172492944,0,99.97816333,10,40.74359199,24.23414503,55.54809191,0.392493,0
Sungai.Sentiung,Native,0.118433573,0.330792764,0.550773663,Indonesia,Indo-Malay,115.6282987,-3.361145567,1938.858078,26.32710918,34.09038751,2490.472542,33.71938466,0.860390171,0,99.9363923,25,20.1688661,11.13454871,29.72303331,0.454958,0
Sungai.Singkir,Native,0.231664447,0.289943956,0.478391597,Malaysia,Indo-Malay,100.3997357,5.733750731,117.1143295,26.48311578,47.22570806,2579.91791,45.52561467,18.72156,0,99.8369524,14,6.459,2.701,13.368,0.663825,0
Sungai.Titi.Lubuk.Panjang,Native,0.166351011,0.305288483,0.528360506,Malaysia,Indo-Malay,100.3987778,5.803947167,25.61566086,26.04347223,49.96982956,2634.3,45.20458654,18.72156,0,99.91052683,11,6.459,2.701,13.368,0.663825,0
Sungai.Tok.Puteri,Native,0.172279541,0.27313796,0.554582498,Malaysia,Indo-Malay,99.83407376,6.420531752,33.46876687,26.34725862,53.07011675,2332.763158,57.44869865,1.076091096,0,99.91394471,9,11.856,3.948,23.813,0.715572,0
Sungai.Tor,Native,0.150813591,0.48494619,0.364240219,Indonesia,Australasia,138.8444271,-2.342943793,2087.85926,25.37135138,24.69529465,2744.434551,16.92213591,0.053571348,0,99.98020896,7,23.64705533,16.87809329,28.75219536,0.260224,0
Sungai.Wiriagar,Native,0.229072545,0.325186509,0.445740946,Indonesia,Australasia,132.9278509,-1.444399254,3746.961817,23.34349684,36.14557393,3123.901096,15.34900551,0.154674532,0,99.99539056,11,68.21564465,46.43583689,86.12345371,0.299395,0
Sungai.Wiru,Native,0.171547853,0.490042343,0.338409804,Indonesia,Australasia,139.56126,-2.621935088,2096.941885,26.1913608,30.01300996,2573.137439,26.90624337,0.050056022,0,99.97989681,9,12.93211084,9.177903053,17.73180504,0.317874,0
Suo.chon,Native,0.131881589,0.315120098,0.552998314,South Korea,Palearctic,127.6842254,35.02640687,119.445002,12.53348127,886.6753724,1439.147929,78.35329871,23.00047731,47.28676527,73.25563288,27,1.959334823,0.405083507,5.807671234,0.869596,1
Suo.chon,Non-native,0,0,1,South Korea,Palearctic,127.6842254,35.02640687,119.445002,12.53348127,886.6753724,1439.147929,78.35329871,23.00047731,47.28676527,73.25563288,27,1.959334823,0.405083507,5.807671234,0.869596,1
Supsa,Native,0.163643203,0.15696169,0.679395107,Georgia,Palearctic,42.2935468,41.93755786,1115.186465,10.06279319,672.3979516,1566.759725,21.83733547,1.931937873,0,99.96476491,26,14.34713025,6.336102821,37.13154643,0.708468,1
Supsa,Non-native,0.030531171,0.165785323,0.803683505,Georgia,Palearctic,42.2935468,41.93755786,1115.186465,10.06279319,672.3979516,1566.759725,21.83733547,1.931937873,0,99.96476491,26,14.34713025,6.336102821,37.13154643,0.708468,1
Surinam,Native,0.229022663,0.325539585,0.445437751,Suriname,Neotropic,-55.37573004,4.397720281,16743.20928,26.32721899,66.86035445,2280.636891,46.37239111,0.353635266,4.592845989,97.40408837,295,83.87092279,26.87457473,183.2496716,0.744203,4
Surinam,Non-native,0.322723747,0.416959722,0.260316531,Suriname,Neotropic,-55.37573004,4.397720281,16743.20928,26.32721899,66.86035445,2280.636891,46.37239111,0.353635266,4.592845989,97.40408837,295,83.87092279,26.87457473,183.2496716,0.744203,4
Surrey,Native,0.110655637,0.438182747,0.451161616,Australia,Australasia,141.5127905,-38.20913167,363.2060199,13.42417907,294.3833603,871.1431227,40.03986634,0.47030516,0,99.90102974,6,1.366431731,0.466620656,2.521533514,0.687686,0
Susan.chon,Native,0.117703318,0.229883005,0.652413678,South Korea,Palearctic,126.4002551,33.4252551,35.09991487,13.58940975,763.6214689,1812.041667,55.72001696,9.196617603,0,99.82926422,7,12.546,5.666,27.452,0.65783,1
Susan.chon,Non-native,0,0,1,South Korea,Palearctic,126.4002551,33.4252551,35.09991487,13.58940975,763.6214689,1812.041667,55.72001696,9.196617603,0,99.82926422,7,12.546,5.666,27.452,0.65783,1
Susitna,Native,0.160235928,0.0237968,0.815967272,United States,Nearctic,-149.8264559,62.47967321,50228.61315,-2.629759772,968.9534489,563.4123839,52.03795588,0.509115323,0,99.99828339,13,45.53539269,6.131035114,151.5803246,0.92225,0
Susquehanna,Native,0.207905731,0.191036037,0.601058232,United States,Nearctic,-76.90414317,41.2588822,71075.52655,8.663773232,925.9109448,1027.102168,16.39307427,19.01282787,5.276103462,96.91928,82,62.55834352,27.31835282,200.6558663,0.760338,40
Susquehanna,Non-native,0.1661441,0.124702963,0.709152937,United States,Nearctic,-76.90414317,41.2588822,71075.52655,8.663773232,925.9109448,1027.102168,16.39307427,19.01282787,5.276103462,96.91928,82,62.55834352,27.31835282,200.6558663,0.760338,40
Susurluk.Cayi,Native,0.13806677,0.178334848,0.683598382,Turkey,Palearctic,28.61514554,39.68640645,23768.99736,11.98094189,684.0789246,675.9362004,55.98172682,10.86074829,6.999337301,96.06860398,46,16.14416455,2.815735062,38.99358389,0.865306,4
Susurluk.Cayi,Non-native,0.182683529,0.102140907,0.715175564,Turkey,Palearctic,28.61514554,39.68640645,23768.99736,11.98094189,684.0789246,675.9362004,55.98172682,10.86074829,6.999337301,96.06860398,46,16.14416455,2.815735062,38.99358389,0.865306,4
Suuremoisa,Native,0.116182886,0.125301098,0.758516016,Estonia,Palearctic,23.22678042,58.57282396,12.3800013,6.504647347,791.0480722,560.6153846,35.07185672,0.266493838,0,100,3,1.681,0.395,6.361,0.883067,0
Suurissoo,Native,0.116182886,0.125301098,0.758516016,Estonia,Palearctic,22.05944096,58.27818972,46.28999064,6.809365109,737.041365,591.9619048,31.98373348,0.337257911,0,99.78275,3,3.972894712,1.656956638,9.656996564,0.707095,0
Suwannee,Native,0.231555759,0.313282839,0.455161402,United States,Nearctic,-82.97411509,30.66042908,26532.87138,19.56988307,611.4746304,1313.321073,33.20854337,5.623641849,2.7449447,98.92975393,77,26.35586806,17.00963659,44.33979468,0.445483,3
Suwannee,Non-native,0.358793057,0.066391897,0.574815046,United States,Nearctic,-82.97411509,30.66042908,26532.87138,19.56988307,611.4746304,1313.321073,33.20854337,5.623641849,2.7449447,98.92975393,77,26.35586806,17.00963659,44.33979468,0.445483,3
Suzuka,Native,0.219055996,0.310736518,0.470207485,Japan,Palearctic,136.4642652,34.90577937,389.5660372,14.21818044,820.5357466,1790.811009,50.17866011,62.38747406,4.369022564,97.08763657,8,6.316495156,3.909221392,10.01497725,0.4385,1
Suzuka,Non-native,0.392511355,0.422603255,0.18488539,Japan,Palearctic,136.4642652,34.90577937,389.5660372,14.21818044,820.5357466,1790.811009,50.17866011,62.38747406,4.369022564,97.08763657,8,6.316495156,3.909221392,10.01497725,0.4385,1
Svobodnaya,Native,0.291430736,0.244011012,0.464558252,Russia,Palearctic,146.8086778,43.85456618,53.99254697,4.898793835,734.4805667,1136.052632,34.93815829,0.0275108,0,100,6,10.049,1.876,24.751,0.85909,0
Swakop,Native,0.626636489,0.088102246,0.285261265,Namibia,Afrotropic,16.16142667,-22.20033212,29673.39838,20.25465998,316.6168567,240.8905849,116.3797365,0.339541953,4.500286822,97.18073591,2,1.496459354,0.144829241,4.954732939,0.943199,1
Swakop,Non-native,0.110018075,0,0.889981925,Namibia,Afrotropic,16.16142667,-22.20033212,29673.39838,20.25465998,316.6168567,240.8905849,116.3797365,0.339541953,4.500286822,97.18073591,2,1.496459354,0.144829241,4.954732939,0.943199,1
Swan,Native,0.083533591,0.380598354,0.535868055,Australia,Australasia,118.0515602,-31.53713532,81991.04125,17.78128548,540.3788794,369.1524763,51.64317187,1.017025068,0.950416452,99.42680375,40,2.952728409,0.510221786,10.85201097,0.91019,8
Swan,Non-native,0.313656867,0.235506378,0.450836756,Australia,Australasia,118.0515602,-31.53713532,81991.04125,17.78128548,540.3788794,369.1524763,51.64317187,1.017025068,0.950416452,99.42680375,40,2.952728409,0.510221786,10.85201097,0.91019,8
Swan.Tasma,Native,0.050356721,0.262307499,0.687335779,Australia,Australasia,148.0514883,-41.95654574,945.4599119,11.42659515,321.8369253,718.1450954,17.16418,1.200457007,0,99.93459451,9,1.399715303,0.653165654,2.185977114,0.539885,2
Swan.Tasma,Non-native,0.074845922,0,0.925154078,Australia,Australasia,148.0514883,-41.95654574,945.4599119,11.42659515,321.8369253,718.1450954,17.16418,1.200457007,0,99.93459451,9,1.399715303,0.653165654,2.185977114,0.539885,2
Swartkopsrivier,Native,0.073797669,0.238245532,0.687956799,South Africa,Afrotropic,25.24194915,-33.73421147,1267.173934,17.06805087,322.1011477,510.4335586,18.85631953,9.075122476,26.77927453,86.44567762,71,0.871287958,0.360231265,1.777966132,0.663051,4
Swartkopsrivier,Non-native,0.112529818,0.013075883,0.874394299,South Africa,Afrotropic,25.24194915,-33.73421147,1267.173934,17.06805087,322.1011477,510.4335586,18.85631953,9.075122476,26.77927453,86.44567762,71,0.871287958,0.360231265,1.777966132,0.663051,4
Swartrivier,Native,0.176210063,0.472641133,0.351148804,South Africa,Afrotropic,22.52160155,-33.92644446,133.5061991,15.82109926,273.0345886,568.0319149,20.84284085,1.519201398,26.50909065,82.17240189,3,0.328,0.188,0.515,0.465149,0
Syr.Darya,Native,0.050720742,0.103791542,0.845487716,Kazakhstan,Palearctic,69.51581943,42.24134896,320011.1584,7.961610374,1112.847431,336.4680838,52.29196884,1.123046845,4.46535098,96.54688462,21,37.94528084,8.73001288,110.4821489,0.853538,5
Syr.Darya,Non-native,0.093106394,0.074281303,0.832612303,Kazakhstan,Palearctic,69.51581943,42.24134896,320011.1584,7.961610374,1112.847431,336.4680838,52.29196884,1.123046845,4.46535098,96.54688462,21,37.94528084,8.73001288,110.4821489,0.853538,5
Taan,Native,0.177009421,0.273735213,0.549255367,Taiwan,Indo-Malay,120.9952406,24.37444105,778.5404546,15.11933416,404.586513,2665.139698,66.93456117,40.35455704,0,99.51842842,25,17.89827918,6.432920365,34.1059213,0.682629,0
Tabasara,Native,0.296646752,0.270706185,0.432647064,Panama,Neotropic,-81.60322151,8.368172794,1195.422007,23.22059709,59.14207748,2929.48051,67.67229348,1.453096032,0,99.97054996,9,11.3473892,3.260285724,21.88658813,0.740701,0
Tabou,Native,0.149452274,0.514688165,0.335859561,C¶te d'Ivoire,Afrotropic,-7.374715169,4.698991951,899.2695917,25.52758052,88.61752232,2267.24053,49.37013335,0.279812202,0,99.95283215,20,13.77429273,3.208833445,36.48821503,0.838334,0
Tachia,Native,0.1443282,0.307201143,0.548470657,Taiwan,Indo-Malay,121.0821325,24.26663842,1237.086262,13.87952549,390.4635151,2891.119422,64.22190678,41.84625244,19.96394351,91.13069051,45,26.66937369,9.519964693,49.24715364,0.67601,4
Tachia,Non-native,0.391953266,0.101978094,0.50606864,Taiwan,Indo-Malay,121.0821325,24.26663842,1237.086262,13.87952549,390.4635151,2891.119422,64.22190678,41.84625244,19.96394351,91.13069051,45,26.66937369,9.519964693,49.24715364,0.67601,4
Tacina,Native,0.085697685,0.175485974,0.738816341,Italy,Palearctic,16.76343877,39.11559888,562.851056,12.7336508,598.2910278,831.1547619,55.97754307,12.08225513,18.98876124,84.95406471,5,4.746860516,0.708477231,10.11581916,0.869095,7
Tacina,Non-native,0.194311853,0.137459456,0.668228691,Italy,Palearctic,16.76343877,39.11559888,562.851056,12.7336508,598.2910278,831.1547619,55.97754307,12.08225513,18.98876124,84.95406471,5,4.746860516,0.708477231,10.11581916,0.869095,7
Tadu,Native,0.200023519,0.304799558,0.495176922,Taiwan,Indo-Malay,120.8519569,24.05078302,2036.96138,19.68549204,407.6937605,2266.93572,76.67065183,40.97436905,0.170856945,98.60622885,36,16.99347944,4.800800037,36.38480038,0.76687,0
Taedong,Native,0.139967045,0.307280665,0.552752289,North Korea,Palearctic,126.2078438,39.12560434,19421.30239,8.305463058,1096.780575,1078.446492,103.6768719,2.507731915,12.44939037,93.31685248,51,24.56593622,2.968456084,79.72569724,0.928206,1
Taedong,Non-native,0,0,1,North Korea,Palearctic,126.2078438,39.12560434,19421.30239,8.305463058,1096.780575,1078.446492,103.6768719,2.507731915,12.44939037,93.31685248,51,24.56593622,2.968456084,79.72569724,0.928206,1
Taegok.che,Native,0.156696251,0.257661461,0.585642288,South Korea,Palearctic,127.2388759,34.79981584,58.5534095,13.25492887,886.8983966,1417.073171,74.15554707,12.20229626,0,99.77972425,24,2.2,0.608,5.429,0.798575,1
Taegok.che,Non-native,0,0,1,South Korea,Palearctic,127.2388759,34.79981584,58.5534095,13.25492887,886.8983966,1417.073171,74.15554707,12.20229626,0,99.77972425,24,2.2,0.608,5.429,0.798575,1
Taehwagang,Native,0.145841731,0.33703421,0.517124058,South Korea,Palearctic,129.2196142,35.60578025,665.4170179,12.67789437,863.732366,1254.229801,69.95733916,76.24979115,13.20769045,93.24987668,57,3.897853222,1.32546463,9.693329617,0.759417,4
Taehwagang,Non-native,0.158274621,0.208436589,0.63328879,South Korea,Palearctic,129.2196142,35.60578025,665.4170179,12.67789437,863.732366,1254.229801,69.95733916,76.24979115,13.20769045,93.24987668,57,3.897853222,1.32546463,9.693329617,0.759417,4
Taesong.josuji,Native,0.129303516,0.250303735,0.620392748,South Korea,Palearctic,126.8470784,37.17543754,88.20795438,11.52764545,1028.775631,1281.468254,88.17730895,121.1980972,0,98.54923596,21,5.576,1.223,18.479,0.87585,1
Taesong.josuji,Non-native,0,0,1,South Korea,Palearctic,126.8470784,37.17543754,88.20795438,11.52764545,1028.775631,1281.468254,88.17730895,121.1980972,0,98.54923596,21,5.576,1.223,18.479,0.87585,1
Tagliamento,Native,0.131621273,0.16270153,0.705677196,Italy,Palearctic,13.01626306,46.33808974,2946.276813,8.107208274,705.9069643,1415.984876,26.70127476,16.23501587,2.023605049,98.72370455,26,29.00277664,13.93502749,50.62440257,0.568304,6
Tagliamento,Non-native,0.124190671,0.048356399,0.827452931,Italy,Palearctic,13.01626306,46.33808974,2946.276813,8.107208274,705.9069643,1415.984876,26.70127476,16.23501587,2.023605049,98.72370455,26,29.00277664,13.93502749,50.62440257,0.568304,6
Tagus,Native,0.115531017,0.170947901,0.713521082,Spain,Palearctic,-5.159389718,40.08473113,71216.07416,13.87007156,627.1476551,579.9752145,45.79801405,26.1749301,15.76567255,89.05274073,27,21.17160365,3.675137917,49.49028721,0.861747,12
Tagus,Non-native,0.162210986,0.090499202,0.747289812,Spain,Palearctic,-5.159389718,40.08473113,71216.07416,13.87007156,627.1476551,579.9752145,45.79801405,26.1749301,15.76567255,89.05274073,27,21.17160365,3.675137917,49.49028721,0.861747,12
Tahaa,Native,0.061936993,0.300878541,0.637184466,French Polynesia,Australasia,-151.48125,-16.63229167,6.559458141,25.56093717,91.86758041,1873.625,33.80629945,0.722443581,NA,NA,10,NA,NA,NA,NA,2
Tahaa,Non-native,0.654147878,0.345048292,0.00080383,French Polynesia,Australasia,-151.48125,-16.63229167,6.559458141,25.56093717,91.86758041,1873.625,33.80629945,0.722443581,NA,NA,10,NA,NA,NA,NA,2
Tahakopa,Native,0.062433422,0.340443227,0.597123352,New Zealand,Australasia,169.3313324,-46.47167798,312.7950978,9.035632177,316.0079801,1306.114943,19.51993406,0.299971998,0,99.8765742,7,6.036558277,3.796394666,8.027001656,0.357817,1
