Basin.Name,Native.Exotic.Status,Equilibrium,Opportunistic,Periodic,Country,Ecoregion,Median.Longitude,Median.Latitude,RBA,MAT,TS,GDP,CSI,NSR,PRD,SRD
Thomas,Native,0.070622359,0.596250884,0.333126757,Australia,Australasia,123.001319,-33.4304468,1870.021022,16.34753912,386.899099,0.080840149,99.94738807,4,0.91,0.032967033
Thompson,Native,0.082022482,0.337819139,0.580158379,Australia,Australasia,128.0224627,-14.99967955,160.948267,28.12191755,286.8486467,0.01767602,99.85339972,4,0.73,0.178082192
Thompson.creek,Native,0.046238242,0.392975451,0.560786306,Australia,Australasia,144.1964912,-38.26567861,308.0931093,14.14687044,362.4065248,6.661511779,99.87687258,6,0.25,0.36
Thompson.creek,Non-native,0.413734462,0.586265538,0,Australia,Australasia,144.1964912,-38.26567861,308.0931093,14.14687044,362.4065248,6.661511779,99.87687258,6,0.25,0.36
Thu.Bon,Native,0.108804544,0.360883582,0.530311874,Vietnam,Indo-Malay,107.8721268,15.56861302,9534.168922,23.17222486,254.5226223,1.309789285,97.6765585,233,0.31,0.709677419
Thu.Bon,Non-native,0.184322843,0.172902227,0.64277493,Vietnam,Indo-Malay,107.8721268,15.56861302,9534.168922,23.17222486,254.5226223,1.309789285,97.6765585,233,0.31,0.709677419
Thumpankeni.Tank,Native,0.115747641,0.393418037,0.490834322,Sri Lanka,Indo-Malay,81.73998788,7.524521727,11.82259889,28.03630965,140.5497894,3.374859512,99.53315,28,0.66,0.287878788
Thumpankeni.Tank,Non-native,0.417017478,0.239760474,0.343222047,Sri Lanka,Indo-Malay,81.73998788,7.524521727,11.82259889,28.03630965,140.5497894,3.374859512,99.53315,28,0.66,0.287878788
Thurra,Native,0.023565476,0.259789613,0.716644911,Australia,Australasia,149.2869588,-37.56099074,408.4261149,14.0042156,360.1508622,0.391228244,99.97747534,6,0.24,0.25
Tigil,Native,0.350693844,0.116996218,0.532309938,Russia,Palearctic,158.8922348,57.27008199,17961.91839,-3.30722633,1108.720603,0.031005886,99.99287358,13,0.62,0.725806452
Tigil,Non-native,0,0.108443781,0.891556219,Russia,Palearctic,158.8922348,57.27008199,17961.91839,-3.30722633,1108.720603,0.031005886,99.99287358,13,0.62,0.725806452
Tikhaya,Native,0.268405786,0.23185415,0.499740064,Russia,Palearctic,147.2632071,44.74556302,125.8635364,3.579186704,757.2024034,0.022523634,99.98087823,8,0.46,0.739130435
Tingalpa.creek,Native,0,0.69249726,0.30750274,Australia,Australasia,153.1812631,-27.56224855,121.2080185,19.88122396,379.6837248,29.57940722,72.72534738,2,0.43,0.186046512
Tingalpa.creek,Non-native,0.585931995,0.298100096,0.115967908,Australia,Australasia,153.1812631,-27.56224855,121.2080185,19.88122396,379.6837248,29.57940722,72.72534738,2,0.43,0.186046512
Tirtsi,Native,0.174081879,0.226580521,0.5993376,Estonia,Palearctic,22.28994686,58.43063181,39.17105405,6.517170351,729.4545617,0.354752924,99.92067616,6,0.34,0.235294118
Tiskre,Native,0.143084044,0.170782111,0.686133845,Estonia,Palearctic,24.58071253,59.41982462,76.86016848,5.816485523,794.9710667,8.474461675,99.29076496,3,0.28,0.357142857
Titicaca,Native,0.139105235,0.642714693,0.218180072,Bolivia,Neotropic,-68.77175137,-17.22831055,145064.866,7.120877595,227.0949578,0.501874112,99.45853714,35,0.35,0.914285714
Titicaca,Non-native,0.229199894,0.065914446,0.70488566,Bolivia,Neotropic,-68.77175137,-17.22831055,145064.866,7.120877595,227.0949578,0.501874112,99.45853714,35,0.35,0.914285714
Titiroa,Native,0.022722476,0.418762492,0.558515032,New Zealand,Australasia,168.8802163,-46.51859942,131.8663082,10.01359745,316.0248596,1.631922126,99.78255301,6,0.2,0.35
Titiroa,Non-native,0.28782068,0,0.71217932,New Zealand,Australasia,168.8802163,-46.51859942,131.8663082,10.01359745,316.0248596,1.631922126,99.78255301,6,0.2,0.35
Tiwaka,Native,0.031914991,0.345602789,0.622482221,New Caledonia,Australasia,165.1072652,-20.89907419,378.3326889,21.49785057,231.7892245,0.487986028,99.95573781,17,0.29,0.482758621
Tiwaka,Non-native,0.604368854,0.269815313,0.125815832,New Caledonia,Australasia,165.1072652,-20.89907419,378.3326889,21.49785057,231.7892245,0.487986028,99.95573781,17,0.29,0.482758621
Tiwi,Native,0.061229618,0.542504176,0.396266206,Australia,Australasia,130.7471046,-11.59292958,166.4701516,27.07178319,152.3265772,0.043925904,99.98221308,5,0.63,0.476190476
Tlachimala,Native,0.269127968,0.430755411,0.300116621,Mexico,Neotropic,-99.16076515,16.9226249,1261.006559,25.63823785,90.22788055,3.165678144,96.33757774,4,0.61,0.672131148
Tocantins,Native,0.214942248,0.413964054,0.371093698,Brazil,Neotropic,-49.49953393,-11.2851018,769598.561,24.9794935,89.90789958,0.689432904,99.38511067,595,0.48,0.854166667
Tocantins,Non-native,0.456736613,0.543263387,0,Brazil,Neotropic,-49.49953393,-11.2851018,769598.561,24.9794935,89.90789958,0.689432904,99.38511067,595,0.48,0.854166667
Tocuyo,Native,0.128743762,0.396475518,0.47478072,Venezuela,Neotropic,-69.70945099,10.32838452,17650.40025,23.68540127,58.38696893,7.13218987,92.41067138,111,0.25,0.56
Tocuyo,Non-native,0.271093545,0.088370083,0.640536371,Venezuela,Neotropic,-69.70945099,10.32838452,17650.40025,23.68540127,58.38696893,7.13218987,92.41067138,111,0.25,0.56
Todje,Native,0.188491477,0.403996542,0.407511981,Ghana,Afrotropic,0.712456707,6.421096403,3686.078661,26.69906509,119.1218017,0.975163206,99.9584999,25,0.32,0.78125
Togun,Native,0.071146148,0.222850144,0.706003707,South Korea,Palearctic,126.4695937,33.42000689,86.6804354,12.14225694,771.6462916,9.196617603,99.85763852,7,0.32,0.5
Togyang.ni,Native,0.129483665,0.351161252,0.519355083,South Korea,Palearctic,127.6370809,34.80695461,65.33281704,13.68562739,870.4898592,12.20229626,98.17590909,18,0.42,0.523809524
Togyang.ni,Non-native,0,0.088214167,0.911785833,South Korea,Palearctic,127.6370809,34.80695461,65.33281704,13.68562739,870.4898592,12.20229626,98.17590909,18,0.42,0.523809524
Tokachi,Native,0.248753979,0.194711568,0.556534454,Japan,Palearctic,143.2739586,43.11960514,9009.887987,4.527335868,1037.133815,6.647060871,96.85700227,5,0.38,0.815789474
Tokai,Native,0.117558771,0.391528454,0.490912775,Japan,Palearctic,136.8702228,34.32550435,11.76609346,16.05803571,720.2634103,62.14790154,99.91,4,0.35,0.371428571
Tokai,Non-native,0,0.128673395,0.871326605,Japan,Palearctic,136.8702228,34.32550435,11.76609346,16.05803571,720.2634103,62.14790154,99.91,4,0.35,0.371428571
Tokomairiro,Native,0.017493352,0.391805531,0.590701117,New Zealand,Australasia,169.9310749,-46.08918675,413.8437145,9.754811885,346.660935,0.257147364,99.78779494,11,0.19,0.421052632
Tokomairiro,Non-native,0.199403767,0.041875242,0.75872099,New Zealand,Australasia,169.9310749,-46.08918675,413.8437145,9.754811885,346.660935,0.257147364,99.78779494,11,0.19,0.421052632
Tolten,Native,0.081076647,0.400194648,0.518728704,Chile,Neotropic,-72.09391327,-39.12063905,8607.26831,9.565740778,378.2163355,0.66278667,99.81162281,12,0.31,0.806451613
Tolten,Non-native,0.228640569,0.029404722,0.741954709,Chile,Neotropic,-72.09391327,-39.12063905,8607.26831,9.565740778,378.2163355,0.66278667,99.81162281,12,0.31,0.806451613
Tomaga,Native,0.040968985,0.587767319,0.371263696,Australia,Australasia,150.1485169,-35.80277384,188.9569538,15.82419301,348.193397,1.613398463,99.88346186,13,0.49,0.102040816
Tomahawk,Native,0.0493758,0.326696894,0.623927306,Australia,Australasia,147.7442654,-40.96778062,129.1714229,12.62550506,321.7271715,0.77985771,99.91131077,6,0.41,0.390243902
Tompire,Native,0.193406592,0.39324027,0.413353138,Trinidad and Tobago,Neotropic,-60.98968254,10.78888889,35.28340124,25.81865075,60.46541169,5.766278386,99.98515205,8,0.37,0.540540541
Tonala,Native,0.27307953,0.369835559,0.357084911,Mexico,Neotropic,-93.82190828,17.75748628,5279.492491,25.92583041,226.0598429,3.241980433,99.90823279,52,0.46,0.652173913
Tonala,Non-native,0.703714389,0,0.296285611,Mexico,Neotropic,-93.82190828,17.75748628,5279.492491,25.92583041,226.0598429,3.241980433,99.90823279,52,0.46,0.652173913
Tonbetsu,Native,0.078784299,0.263981075,0.657234626,Japan,Palearctic,142.291198,44.95478229,601.4479438,4.678807464,990.8716397,1.890809864,99.92891951,8,0.44,0.727272727
Tonda,Native,0.081951768,0.391266206,0.526782026,Japan,Palearctic,135.5030567,33.76928253,256.2138171,14.61306871,765.2959114,7.404889345,99.80096094,4,0.26,0.538461538
Tone,Native,0.147955294,0.358259278,0.493785429,Japan,Palearctic,139.5453561,36.37668604,15948.33448,11.76969661,830.8057534,114.7965698,92.23856896,39,0.31,0.741935484
Tone,Non-native,0.173953986,0.221508273,0.604537741,Japan,Palearctic,139.5453561,36.37668604,15948.33448,11.76969661,830.8057534,114.7965698,92.23856896,39,0.31,0.741935484
Tonekabon,Native,0.123333543,0.179748769,0.696917688,Iran,Palearctic,50.5651996,36.7467161,426.3970178,9.246875008,847.3731786,6.616527677,99.44663777,35,0.37,0.810810811
Tonekabon,Non-native,0.151979615,0.262102935,0.58591745,Iran,Palearctic,50.5651996,36.7467161,426.3970178,9.246875008,847.3731786,6.616527677,99.44663777,35,0.37,0.810810811
Tong,Native,0.112592848,0.37872546,0.508681692,South Korea,Palearctic,129.1180731,35.25827465,203.1411722,13.378867,841.3240229,76.24979019,81.76761379,27,0.38,0.5
Tonggimnyong,Native,0.080172997,0.156169213,0.763657789,South Korea,Palearctic,126.7574346,33.50433007,36.49987417,14.34166668,773.0263513,9.196617603,99.985,6,0.28,0.464285714
Tongil.li,Native,0.073408617,0.270386596,0.656204787,South Korea,Palearctic,126.2820833,33.27354167,28.70203144,15.16406255,751.2733704,9.196617603,99.86715474,7,0.35,0.542857143
Tonija,Native,0.149952435,0.185991332,0.664056233,Estonia,Palearctic,22.89215692,58.41691262,42.980008,6.46271932,762.7524131,0.354752921,99.91294823,5,0.35,0.257142857
Tonje.ri,Native,0.132216632,0.369378169,0.4984052,South Korea,Palearctic,126.4912021,37.62948187,59.69692168,11.09604975,1024.9722,121.1980972,99.55594171,23,0.54,0.388888889
Tonje.ri,Non-native,0,0.088214167,0.911785833,South Korea,Palearctic,126.4912021,37.62948187,59.69692168,11.09604975,1024.9722,121.1980972,99.55594171,23,0.54,0.388888889
Tonji,Native,0.129788343,0.345779984,0.524431673,South Korea,Palearctic,126.4558149,36.85977075,75.35925726,11.67660548,978.7621734,15.00965023,99.96606574,31,0.43,0.534883721
Tonji,Non-native,0.142428926,0.301261531,0.556309543,South Korea,Palearctic,126.4558149,36.85977075,75.35925726,11.67660548,978.7621734,15.00965023,99.96606574,31,0.43,0.534883721
Tontouta,Native,0.033232468,0.234520054,0.732247478,New Caledonia,Australasia,166.3228309,-21.94882997,505.625084,20.45721785,259.4854935,2.394498825,99.99544006,3,0.24,0.375
Tontouta,Non-native,0.493761342,0.506238658,0,New Caledonia,Australasia,166.3228309,-21.94882997,505.625084,20.45721785,259.4854935,2.394498825,99.99544006,3,0.24,0.375
Toolse,Native,0.129929859,0.216061196,0.654008945,Estonia,Palearctic,26.44418457,59.49630824,63.7594126,5.358872928,817.3866366,0.545049332,99.88705,9,0.28,0.5
Toomuc.creek,Native,0.052320558,0.510825736,0.436853707,Australia,Australasia,145.4235035,-38.05310863,332.4856451,14.099729,373.0716472,25.40015841,78.20507861,5,0.27,0.407407407
Torbay,Native,0.107396407,0.610831415,0.281772178,Australia,Australasia,117.8289833,-35.02545176,37.4876748,15.29705887,285.941496,0.441860683,99.92116167,4,0.38,0.447368421
Torbay,Non-native,0.413734462,0.586265538,0,Australia,Australasia,117.8289833,-35.02545176,37.4876748,15.29705887,285.941496,0.441860683,99.92116167,4,0.38,0.447368421
Tornealven,Native,0.137938743,0.153212841,0.708848416,Sweden,Palearctic,22.12593359,67.87551417,39671.53771,-1.444572811,972.4871236,0.200496547,99.97191287,28,0.48,0.895833333
Touchien,Native,0.160832703,0.332494231,0.506673067,Taiwan,Indo-Malay,121.1403962,24.67215128,563.6879615,18.12211449,447.6925306,45.97667313,98.98149225,28,0.3,0.666666667
Tougur,Native,0.243014569,0.159111152,0.597874279,Russia,Palearctic,135.8386829,53.3810789,11902.7626,-5.552645587,1574.068282,0.006227733,100,22,0.58,0.844827586
Touloubre,Native,0.102049727,0.19160039,0.706349883,France,Palearctic,5.308766714,43.51589328,1680.54205,14.17120608,624.6225099,53.86405277,94.64925742,22,0.35,0.428571429
Touloubre,Non-native,0.168679928,0.169202508,0.662117564,France,Palearctic,5.308766714,43.51589328,1680.54205,14.17120608,624.6225099,53.86405277,94.64925742,22,0.35,0.428571429
Touques,Native,0.170325012,0.212603912,0.617071076,France,Palearctic,0.296732257,49.10179892,1285.29171,10.46780087,468.7615626,17.81296825,99.70807906,12,0.22,0.636363636
Touques,Non-native,0.115226205,0.083321106,0.801452689,France,Palearctic,0.296732257,49.10179892,1285.29171,10.46780087,468.7615626,17.81296825,99.70807906,12,0.22,0.636363636
Towamba,Native,0.025421582,0.439625881,0.534952537,Australia,Australasia,149.585131,-37.00629161,1094.534335,13.08073308,382.5314918,0.710125491,99.90794795,15,0.72,0.055555556
Towamba,Non-native,0.405917744,0.293132769,0.300949487,Australia,Australasia,149.585131,-37.00629161,1094.534335,13.08073308,382.5314918,0.710125491,99.90794795,15,0.72,0.055555556
Towns,Native,0.107970899,0.392191333,0.499837768,Australia,Australasia,134.9131213,-15.29534852,4514.251394,27.35823347,350.7405908,0.012718497,99.99516085,21,0.77,0.12987013
Towon.Josuji,Native,0.150208296,0.379941772,0.469849932,South Korea,Palearctic,128.4850744,38.28509763,87.30188539,10.71507453,892.4001624,1.689056039,78.00725755,32,0.42,0.333333333
Towon.Josuji,Non-native,0,0.088214167,0.911785833,South Korea,Palearctic,128.4850744,38.28509763,87.30188539,10.71507453,892.4001624,1.689056039,78.00725755,32,0.42,0.333333333
Tra.Khuc,Native,0.130891532,0.408583849,0.460524618,Vietnam,Indo-Malay,108.4631194,14.95211977,3452.482262,23.29374351,242.2388694,1.916298687,99.77748775,48,0.27,0.740740741
Tra.Khuc,Non-native,0.413734462,0.586265538,0,Vietnam,Indo-Malay,108.4631194,14.95211977,3452.482262,23.29374351,242.2388694,1.916298687,99.77748775,48,0.27,0.740740741
Tram,Native,0.127311318,0.451326149,0.421362533,Vietnam,Indo-Malay,103.988243,10.39984245,60.11106419,26.87236508,79.4874005,0.541736469,99.88170448,17,0.51,0.68627451
Trang,Native,0.140256165,0.355048214,0.50469562,Thailand,Indo-Malay,99.57599907,7.829788217,3559.545219,26.97367855,72.66531332,3.430942237,99.83012244,31,0.33,0.848484848
Trang,Non-native,0,0.128673395,0.871326605,Thailand,Indo-Malay,99.57599907,7.829788217,3559.545219,26.97367855,72.66531332,3.430942237,99.83012244,31,0.33,0.848484848
Transquaking,Native,0.201964714,0.255109843,0.542925444,United States,Nearctic,-75.93845423,38.48784533,333.0146293,13.51875836,844.7505461,17.52403641,99.94081846,33,0.24,0.583333333
Trat,Native,0.155940939,0.368957276,0.475101785,Thailand,Indo-Malay,102.5161735,12.4966837,1676.002023,26.79243252,100.1238353,2.15719524,98.59904542,39,0.54,0.796296296
Trat,Non-native,0,0.128673395,0.871326605,Thailand,Indo-Malay,102.5161735,12.4966837,1676.002023,26.79243252,100.1238353,2.15719524,98.59904542,39,0.54,0.796296296
Trent.Aus,Native,0.079878838,0.559594362,0.360526799,Australia,Australasia,123.6979036,-16.60176997,105.0703802,27.31383592,246.4612572,0.012171378,100,4,0.73,0.191780822
Trent.UK,Native,0.097976345,0.154779706,0.747243949,United Kingdom,Palearctic,-1.435790606,52.95174057,10324.05415,9.077098216,460.1017437,95.36167717,96.41474319,29,0.21,0.476190476
Trent.UK,Non-native,0.123363641,0.135902924,0.740733435,United Kingdom,Palearctic,-1.435790606,52.95174057,10324.05415,9.077098216,460.1017437,95.36167717,96.41474319,29,0.21,0.476190476
Tres.Arroyos,Native,0.27887106,0.460014034,0.261114906,Argentina,Neotropic,-60.24357982,-38.17508717,2929.141737,13.89578049,512.8729787,0.328369077,99.69956721,6,0.66,0.075757576
Trial.Well,Native,0.145574155,0,0.854425845,Australia,Australasia,131.3129223,-31.00196606,3056.748585,18.29735863,427.7523967,0.003399707,99.97961369,1,0.79,0.063291139
Trial.Well,Non-native,0,0.088214167,0.911785833,Australia,Australasia,131.3129223,-31.00196606,3056.748585,18.29735863,427.7523967,0.003399707,99.97961369,1,0.79,0.063291139
Trieux,Native,0.153875893,0.17632221,0.669801898,France,Palearctic,-3.086024248,48.55988716,843.8812788,10.94387354,404.3282146,8.097929835,99.46632504,9,0.27,0.62962963
Trieux,Non-native,0.398101026,0,0.601898974,France,Palearctic,-3.086024248,48.55988716,843.8812788,10.94387354,404.3282146,8.097929835,99.46632504,9,0.27,0.62962963
Trigno,Native,0.08266251,0.21977636,0.69756113,Italy,Palearctic,14.52534662,41.83057922,1217.344563,12.61041119,638.8302159,21.0190444,99.47300185,7,0.38,0.5
Trigno,Non-native,0.095940227,0.072295854,0.831763919,Italy,Palearctic,14.52534662,41.83057922,1217.344563,12.61041119,638.8302159,21.0190444,99.47300185,7,0.38,0.5
Triigi.Sadam,Native,0.187440544,0.228810792,0.583748665,Estonia,Palearctic,22.67899876,58.49609842,67.84999342,6.48909816,747.062449,0.354752924,99.91174528,4,0.35,0.228571429
Trinity,Native,0.188236725,0.327095964,0.484667311,United States,Nearctic,-96.54657771,32.28304071,45791.82631,18.44454044,781.4856775,40.11089182,90.03124053,99,0.19,0.631578947
Trinity,Non-native,0.131967043,0.103898129,0.764134829,United States,Nearctic,-96.54657771,32.28304071,45791.82631,18.44454044,781.4856775,40.11089182,90.03124053,99,0.19,0.631578947
Trinity.Inlet,Native,0.0279005,0.377675961,0.594423539,Australia,Australasia,145.7692872,-17.0136757,263.8036403,24.0256856,252.8956276,2.177611202,99.58249659,15,0.49,0.346938776
Truckee,Native,0.212835315,0.127183077,0.659981608,United States,Nearctic,-119.7761907,39.55367481,7169.799701,8.543416661,734.8739675,11.36318207,91.87368011,9,0.28,0.464285714
Truckee,Non-native,0.238246873,0.099321097,0.66243203,United States,Nearctic,-119.7761907,39.55367481,7169.799701,8.543416661,734.8739675,11.36318207,91.87368011,9,0.28,0.464285714
Truxton.Wash,Native,0.125962059,0.520639516,0.353398425,United States,Nearctic,-113.8203412,35.47874639,3674.573404,15.34628343,811.3964735,1.364765286,99.94454694,1,0.81,0.074074074
Tsengwen,Native,0.155570951,0.343346136,0.501082913,Taiwan,Indo-Malay,120.4909705,23.20901929,1375.51266,21.38624428,387.4635177,53.81553268,87.09898892,29,0.38,0.736842105
Tsubai,Native,0.253147032,0.071053231,0.675799737,Japan,Palearctic,139.9994068,40.46409824,42.29375333,8.42753908,893.6380491,11.5521419,99.9619735,2,0.28,0.607142857
Tsurumi,Native,0.083014747,0.491219642,0.425765611,Japan,Palearctic,139.5673681,35.54907762,310.9513944,15.41968227,775.9535425,960.2621307,92.70127088,2,0.29,0.551724138
Tuam.josuji,Native,0.069738395,0.42156062,0.508700985,South Korea,Palearctic,126.4773793,35.39201549,67.46274832,13.13691754,913.8996667,34.35796595,99.58494047,11,0.36,0.5
Tuam.josuji,Non-native,0.142428926,0.301261531,0.556309543,South Korea,Palearctic,126.4773793,35.39201549,67.46274832,13.13691754,913.8996667,34.35796595,99.58494047,11,0.36,0.5
Tubuai,Native,0.020206154,0.341074534,0.638719312,French Polynesia,Australasia,-149.4908333,-23.38805556,11.79333286,22.36071437,200.8853989,0.067554042,NA,10,0.29,0.310344828
Tucacas1,Native,0.19167386,0.460690361,0.347635778,Venezuela,Neotropic,-68.38453178,10.84633962,81.97654839,26.28016516,60.19267734,10.51899409,99.7,21,0.34,0.264705882
Tucacas1,Non-native,0.259729408,0.25972778,0.480542811,Venezuela,Neotropic,-68.38453178,10.84633962,81.97654839,26.28016516,60.19267734,10.51899409,99.7,21,0.34,0.264705882
Tucacas2,Native,0.19167386,0.460690361,0.347635778,Venezuela,Neotropic,-68.37917056,10.79499509,87.84151482,26.75375817,59.58396134,10.51899385,99.24964543,21,0.25,0.52
Tucacas2,Non-native,0.259729408,0.25972778,0.480542811,Venezuela,Neotropic,-68.37917056,10.79499509,87.84151482,26.75375817,59.58396134,10.51899385,99.24964543,21,0.25,0.52
Tucacas3,Native,0.19167386,0.460690361,0.347635778,Venezuela,Neotropic,-68.38666101,10.74695134,85.45104048,26.8818729,58.2820116,10.51899409,99.66711493,21,0.23,0.565217391
Tucacas3,Non-native,0.259729408,0.25972778,0.480542811,Venezuela,Neotropic,-68.38666101,10.74695134,85.45104048,26.8818729,58.2820116,10.51899409,99.66711493,21,0.23,0.565217391
Tuchon.chon,Native,0.132701604,0.309638187,0.55766021,South Korea,Palearctic,129.320148,37.0268986,125.7343083,11.44678443,887.5005178,3.753386557,99.87247359,18,0.42,0.214285714
Tuchon.chon,Non-native,0,0.088214167,0.911785833,South Korea,Palearctic,129.320148,37.0268986,125.7343083,11.44678443,887.5005178,3.753386557,99.87247359,18,0.42,0.214285714
Tugela,Native,0.070811367,0.324854978,0.604333655,South Africa,Afrotropic,30.09277963,-28.50302726,29160.36938,16.7271391,366.7700031,2.542050183,90.74510924,47,0.39,0.717948718
Tugela,Non-native,0.203444264,0.06767009,0.728885646,South Africa,Afrotropic,30.09277963,-28.50302726,29160.36938,16.7271391,366.7700031,2.542050183,90.74510924,47,0.39,0.717948718
Tuhai.Majia.He,Native,0.117270341,0.303935684,0.578793976,China,Palearctic,116.8317207,36.99410135,14365.33364,13.27920845,1077.911831,12.89939845,99.37735375,47,0.34,0.647058824
Tuhai.Majia.He,Non-native,0.142428926,0.301261531,0.556309543,China,Palearctic,116.8317207,36.99410135,14365.33364,13.27920845,1077.911831,12.89939845,99.37735375,47,0.34,0.647058824
Tuira,Native,0.243667434,0.364109675,0.392222891,Panama,Neotropic,-77.72501433,8.230769171,10734.51984,25.41765609,41.54199912,0.259024963,99.99522787,109,0.5,0.64
Tuira,Non-native,0.647694139,0.352305861,0,Panama,Neotropic,-77.72501433,8.230769171,10734.51984,25.41765609,41.54199912,0.259024963,99.99522787,109,0.5,0.64
Tukituki,Native,0.025577082,0.399879614,0.574543305,New Zealand,Australasia,176.5011704,-39.90455703,2500.686771,12.0553573,373.6269938,2.101130277,99.79301443,16,0.3,0.3
Tukituki,Non-native,0.228640569,0.042891132,0.7284683,New Zealand,Australasia,176.5011704,-39.90455703,2500.686771,12.0553573,373.6269938,2.101130277,99.79301443,16,0.3,0.3
Tule.valley,Native,0.128489715,0.27650056,0.595009725,United States,Nearctic,-113.5278473,39.35458481,2200.073217,10.75331647,941.4685794,0.062573782,99.94385186,2,0.81,0.049382716
Tully.Murray,Native,0.077445394,0.378449947,0.544104659,Australia,Australasia,145.7405004,-17.87901809,1503.675475,21.84009712,299.8757919,1.483490109,95.98407444,39,0.29,0.689655172
Tulufan,Native,0.156863269,0.411878787,0.431257944,China,Palearctic,89.01703464,42.85078194,34921.17351,8.002022976,1271.090215,0.673936211,98.58989882,7,0.63,0.904761905
Tulum,Native,0.379691139,0.332822907,0.287485954,Mexico,Neotropic,-87.50342536,20.35155762,609.1112369,25.60147681,173.2641961,1.928582668,99.83913507,4,0.35,0.714285714
Tumbez,Native,0.163227431,0.369480237,0.467292332,Ecuador,Neotropic,-80.03151181,-3.860943593,5372.051867,22.19295851,67.52070915,2.615840852,99.72323526,24,0.33,0.848484848
Tumbez,Non-native,0.703714389,0,0.296285611,Ecuador,Neotropic,-80.03151181,-3.860943593,5372.051867,22.19295851,67.52070915,2.615840852,99.72323526,24,0.33,0.848484848
Tumen,Native,0.144495375,0.265546478,0.589958147,China,Palearctic,129.5930071,42.75654374,33191.36213,3.18691055,1220.566676,1.083756149,96.36453002,86,0.52,0.788461538
Tumen,Non-native,0,0.044107084,0.955892916,China,Palearctic,129.5930071,42.75654374,33191.36213,3.18691055,1220.566676,1.083756149,96.36453002,86,0.52,0.788461538
Tunaicha,Native,0.183734069,0.399066983,0.417198947,Russia,Palearctic,143.1397471,46.75437792,646.8331818,2.392049255,1010.057555,0.503257021,99.95435466,4,0.44,0.613636364
Tunisia.un.1,Native,0.218614499,0.423720638,0.357664863,Tunisia,Palearctic,10.07006657,33.62940782,616.0906864,20.33502708,653.6268494,1.387979954,99.64243423,1,0.6,0.066666667
Tunisia.un.1,Non-native,0.413734462,0.586265538,0,Tunisia,Palearctic,10.07006657,33.62940782,616.0906864,20.33502708,653.6268494,1.387979954,99.64243423,1,0.6,0.066666667
Tunisia.un.2,Native,0.218614499,0.423720638,0.357664863,Tunisia,Palearctic,10.25742694,33.51608886,228.4223674,20.93217809,650.8715263,1.431760654,99.68919029,1,0.66,0.060606061
Turakina,Native,0,0.408659711,0.591340289,New Zealand,Australasia,175.4900978,-39.82739019,984.5290554,11.84658126,362.846594,1.679585516,99.86325732,10,0.3,0.333333333
Turakina,Non-native,0.16969596,0.07080796,0.75949608,New Zealand,Australasia,175.4900978,-39.82739019,984.5290554,11.84658126,362.846594,1.679585516,99.86325732,10,0.3,0.333333333
Turama,Native,0.430143977,0.187010062,0.382845961,Papua New Guinea,Australasia,143.2833085,-7.079086767,4026.480659,25.06293652,91.86079723,0.092510678,99.94296735,23,0.33,0.242424242
Turanganui,Native,0.011990605,0.392300009,0.595709387,New Zealand,Australasia,178.0415876,-38.56361472,313.7542256,13.72322445,349.1370858,0.56046854,99.57003849,10,0.39,0.307692308
Turanganui,Non-native,0.319032376,0.245304321,0.435663303,New Zealand,Australasia,178.0415876,-38.56361472,313.7542256,13.72322445,349.1370858,0.56046854,99.57003849,10,0.39,0.307692308
Turia,Native,0.126320426,0.200358902,0.673320672,Spain,Palearctic,-1.064608451,40.10495989,6305.995801,11.5882703,655.0868019,14.99097395,91.10661655,9,0.33,0.212121212
Turia,Non-native,0.177001353,0.162828252,0.660170394,Spain,Palearctic,-1.064608451,40.10495989,6305.995801,11.5882703,655.0868019,14.99097395,91.10661655,9,0.33,0.212121212
Turkana,Native,0.185329123,0.33656555,0.478105327,Ethiopia,Afrotropic,36.54653066,5.151155841,184419.6698,22.7003572,85.82516834,0.47291667,99.60545383,70,0.44,0.863636364
Turkana,Non-native,0.001508679,0.208835506,0.789655815,Ethiopia,Afrotropic,36.54653066,5.151155841,184419.6698,22.7003572,85.82516834,0.47291667,99.60545383,70,0.44,0.863636364
Turner,Native,0.006644714,0.357487324,0.635867962,Australia,Australasia,118.7132592,-20.98725431,4919.930363,26.95314754,486.6035465,0.178938288,99.97878678,9,0.81,0.086419753
Tuross,Native,0.036950378,0.443944506,0.519105117,Australia,Australasia,149.7427157,-36.19506848,1815.047871,13.31639945,391.3683427,1.096233502,99.93826271,23,0.47,0.085106383
Tuross,Non-native,0.350777571,0.293132769,0.35608966,Australia,Australasia,149.7427157,-36.19506848,1815.047871,13.31639945,391.3683427,1.096233502,99.93826271,23,0.47,0.085106383
Tutong,Native,0.158881804,0.333188357,0.507929838,Brunei,Indo-Malay,114.7250056,4.596454509,1012.187612,26.91006304,40.35331141,14.52497482,98.13000789,41,0.25,0.44
Tutong,Non-native,0.075905427,0.469586294,0.454508279,Brunei,Indo-Malay,114.7250056,4.596454509,1012.187612,26.91006304,40.35331141,14.52497482,98.13000789,41,0.25,0.44
Tuudi,Native,0.143084044,0.170782111,0.686133845,Estonia,Palearctic,23.84920462,58.62063628,197.6409869,6.192931022,812.3935875,0.271776244,99.94055195,3,0.23,0.347826087
